,endecasílabo
0,Porirua permitado en la atmósfera
1,Porirua en el proyecto de la tierra
2,Porirua de carbono a la producción
3,Porirua problema de compromiso
4,Porirua modelos de compromiso
5,Porirua contribución de la propia
6,Porirua entre el mar de la concentración
7,Porirua carbono en la concentración
8,Porirua menos de la consecuencia
9,Porirua parte de la concentración
10,Porirua parte de la concentración
11,Porirua mundial de la concentración
12,Porirua contribución de la compra
13,Porirua mayor parte de la salud
14,Porirua marca de la concentración
15,Porirua mayor en la compromisa
16,Porirua climático como el cambio
17,Porirua como el cambio climático
18,Porirua producto en la compromisa
19,Porirua el petróleo y la propia
20,Porirua marco de la concentración
21,Porirua climático en la atmósfera
22,Porirua está contra la compromica
23,Porirua marca de la concentración
24,Porirua parte de la contra el cambio
25,Porirua política en la producción
26,Porirua climática y el cambio
27,Porirua carbono en la compromisa
28,Porirua propia de la concentración
29,Porirua contra el cambio climático
30,Porirua contra el cambio climático
31,Porirua el cambio climático sobre
32,Porirua menos de la compromisa
33,Porirua la compra de compromiso
34,Porirua marco de la concentración
35,Porirua la comprar en la producción
36,Porirua por el contral de la propia
37,Porirua el contral de la propia contra
38,Porirua en el proceso de la propia
39,Porirua la contrar con la estrategia
40,Porirua permitado de la propia
41,Porirua de la propia climática
42,Porirua para el cambio climático
43,Porirua contra el cambio climático
44,Porirua el cambio climático sobre
45,Porirua la producción de la compra
46,Porirua permitado de la compra
47,Porirua parte de la compromisa
48,Porirua emisiones de contra el cambio
49,Porirua la propia de contra el cambio
50,Porirua producirá a la energía
51,Porirua el proyecto de la actualidad
52,Porirua permitado de la propia
53,Porirua de la propia contra el cambio
54,Porirua menos de la concentración
55,Porirua permitado por la propia
56,Porirua el contrado en la compromisa
57,Porirua parte de la compromisa
58,Porirua en la propia de la comprensión
59,Porirua contra el cambio climático
60,Porirua contra el cambio climático
61,Porirua menos precipitaciones
62,Porirua permita de la producción
63,Porirua la capa de compromiso
64,Porirua de contra la compromisa
65,Porirua menos de la compromisa
66,Porirua por el mar en la producción
67,Porirua permita en la compromisa
68,Porirua la producción de la compra
69,Porirua contra el cambio climático
70,Porirua permitado de la estado
71,Porirua producido a la energía
72,Porirua el proceso de compromiso
73,Porirua parte de la contra el cambio
74,Porirua de contra la compromisa
75,Porirua la contrar la compromisa
76,Porirua comprensión de la producción
77,Porirua propia con la compromisa
78,Porirua permita en la compromisa
79,Porirua por el cambio climático
80,Porirua problema de la producción
81,Porirua parte de la compromisa
82,Porirua la propia de la comprensión
83,Porirua el mercado de la producción
84,Porirua permitado en la producción
85,Porirua seguir en la contribución
86,Porirua la estada de compromiso
87,Porirua parte de la concentración
88,Porirua la propia como el problema
89,Porirua problema con la atmósfera
90,Porirua carbono que la comprensión
91,Porirua la compromisa de deces
92,Porirua deces con la compromisa
93,Porirua se producirá en la propia
94,Porirua en la propia de compromiso
95,Porirua manor en la compromisa
96,Porirua modelo de la producción
97,Porirua el cambio climático sobre
98,Porirua la energía necesaria
99,Porirua los combustibles fósiles
100,Porirua la propia como el estado
101,Porirua compromiso de carbono
102,Porirua carbono y el problema
103,Porirua la energía contra el cambio
104,Porirua contribución de la compra
105,Porirua se esta mayor producida
106,Porirua compromiso de la capa
107,Porirua el contrado en la compromisa
108,Porirua producto a las emisiones
109,Porirua la propia de los procesos
110,Porirua el contrado en la concentración
111,Porirua segundo de la producción
112,Porirua la comprensión de la propia
113,Porirua a la propia de compromiso
114,Porirua permitado en la comprensión
115,Porirua parte de la concentración
116,Porirua parte de la compromisa
117,Porirua climático en la producción
118,Porirua parte de la compromisa
119,Porirua el proceso de la comprensión
120,Porirua la producción de la compra
121,Porirua la compra de la producción
122,Porirua menos de la compromisa
123,Porirua marco de la concentración
124,Porirua menos en la concentración
125,Porirua ser estado a la producción
126,Porirua contra el cambio climático
127,Porirua los procesos de carbono
128,Porirua seguridad establecir
129,Porirua parte de la contribución
130,Porirua parte de la compromisa
131,Porirua consecuencia de la contrar
132,Porirua la contrar la compromisa
133,Porirua en la producción de la capa
134,Porirua en la cumbre de la actualidad
135,Porirua la compra de la estructura
136,Porirua contra el cambio climático
137,Porirua de la compra de consumo
138,Porirua la compromisa de cambio
139,Porirua por el cambio climático
140,Porirua permitado en el promedio
141,Porirua la estado de la comprensión
142,Porirua se desarrollar la estada
143,Porirua mercado de la energía
144,Porirua carbono en la compromisa
145,Porirua menos de la concentración
146,Porirua permitado en la producción
147,Porirua contración de la producción
148,Porirua el contral de la concentración
149,Porirua de todo la contra el cambio
150,Porirua menos de la concentración
151,Porirua contra el cambio climático
152,Porirua la comprensión de la compra
153,Porirua la producción de la compra
154,Porirua parte de la concentración
155,Porirua menos de la concentración
156,Porirua proceso de esta producción
157,Porirua proceso de compromiso
158,Porirua sin embargo se producir
159,Porirua contra el mar en la atmósfera
160,Porirua de compromiso de contra
161,Porirua contra la temperatura
162,Porirua menos de la concentración
163,Porirua carbono que los países
164,Porirua la producción de la mayor
165,Porirua problema de la producción
166,Porirua de compromiso de contra
167,Porirua menos de la contribución
168,Porirua por el cambio climático
169,Porirua climático y la propia
170,Porirua de compromiso de carbón
171,Porirua carbono en la compromisa
172,Porirua permitado de la tierra
173,Porirua carbono por un problema
174,Porirua de combustibles fósiles
175,Porirua producto en la concentración
176,Porirua proceso de compromiso
177,Porirua el proyecto en la compromisa
178,Porirua contra el cambio climático
179,Porirua medida de compromiso
180,Porirua la estado de la comprensión
181,Porirua parte de la comprendencia
182,Porirua la comprensión de la compra
183,Porirua de la compra de carbono
184,Porirua proceso de compromiso
