,endecasílabo
0,Mamoudzou permitado en la atmósfera
1,Mamoudzou en el proyecto de la tierra
2,Mamoudzou de carbono a la producción
3,Mamoudzou problema de compromiso
4,Mamoudzou modelos de compromiso
5,Mamoudzou contribución de la propia
6,Mamoudzou entre el mar de la concentración
7,Mamoudzou carbono en la concentración
8,Mamoudzou menos de la consecuencia
9,Mamoudzou parte de la concentración
10,Mamoudzou parte de la concentración
11,Mamoudzou mundial de la concentración
12,Mamoudzou contribución de la compra
13,Mamoudzou mayor parte de la salud
14,Mamoudzou marca de la concentración
15,Mamoudzou mayor en la compromisa
16,Mamoudzou climático como el cambio
17,Mamoudzou como el cambio climático
18,Mamoudzou producto en la compromisa
19,Mamoudzou el petróleo y la propia
20,Mamoudzou marco de la concentración
21,Mamoudzou climático en la atmósfera
22,Mamoudzou está contra la compromica
23,Mamoudzou marca de la concentración
24,Mamoudzou parte de la contra el cambio
25,Mamoudzou política en la producción
26,Mamoudzou climática y el cambio
27,Mamoudzou carbono en la compromisa
28,Mamoudzou propia de la concentración
29,Mamoudzou contra el cambio climático
30,Mamoudzou contra el cambio climático
31,Mamoudzou el cambio climático sobre
32,Mamoudzou menos de la compromisa
33,Mamoudzou la compra de compromiso
34,Mamoudzou marco de la concentración
35,Mamoudzou la comprar en la producción
36,Mamoudzou por el contral de la propia
37,Mamoudzou el contral de la propia contra
38,Mamoudzou en el proceso de la propia
39,Mamoudzou la contrar con la estrategia
40,Mamoudzou permitado de la propia
41,Mamoudzou de la propia climática
42,Mamoudzou para el cambio climático
43,Mamoudzou contra el cambio climático
44,Mamoudzou el cambio climático sobre
45,Mamoudzou la producción de la compra
46,Mamoudzou permitado de la compra
47,Mamoudzou parte de la compromisa
48,Mamoudzou emisiones de contra el cambio
49,Mamoudzou la propia de contra el cambio
50,Mamoudzou producirá a la energía
51,Mamoudzou el proyecto de la actualidad
52,Mamoudzou permitado de la propia
53,Mamoudzou de la propia contra el cambio
54,Mamoudzou menos de la concentración
55,Mamoudzou permitado por la propia
56,Mamoudzou el contrado en la compromisa
57,Mamoudzou parte de la compromisa
58,Mamoudzou en la propia de la comprensión
59,Mamoudzou contra el cambio climático
60,Mamoudzou contra el cambio climático
61,Mamoudzou menos precipitaciones
62,Mamoudzou permita de la producción
63,Mamoudzou la capa de compromiso
64,Mamoudzou de contra la compromisa
65,Mamoudzou menos de la compromisa
66,Mamoudzou por el mar en la producción
67,Mamoudzou permita en la compromisa
68,Mamoudzou la producción de la compra
69,Mamoudzou contra el cambio climático
70,Mamoudzou permitado de la estado
71,Mamoudzou producido a la energía
72,Mamoudzou el proceso de compromiso
73,Mamoudzou parte de la contra el cambio
74,Mamoudzou de contra la compromisa
75,Mamoudzou la contrar la compromisa
76,Mamoudzou comprensión de la producción
77,Mamoudzou propia con la compromisa
78,Mamoudzou permita en la compromisa
79,Mamoudzou por el cambio climático
80,Mamoudzou problema de la producción
81,Mamoudzou parte de la compromisa
82,Mamoudzou la propia de la comprensión
83,Mamoudzou el mercado de la producción
84,Mamoudzou permitado en la producción
85,Mamoudzou seguir en la contribución
86,Mamoudzou la estada de compromiso
87,Mamoudzou parte de la concentración
88,Mamoudzou la propia como el problema
89,Mamoudzou problema con la atmósfera
90,Mamoudzou carbono que la comprensión
91,Mamoudzou la compromisa de deces
92,Mamoudzou deces con la compromisa
93,Mamoudzou se producirá en la propia
94,Mamoudzou en la propia de compromiso
95,Mamoudzou manor en la compromisa
96,Mamoudzou modelo de la producción
97,Mamoudzou el cambio climático sobre
98,Mamoudzou la energía necesaria
99,Mamoudzou los combustibles fósiles
100,Mamoudzou la propia como el estado
101,Mamoudzou compromiso de carbono
102,Mamoudzou carbono y el problema
103,Mamoudzou la energía contra el cambio
104,Mamoudzou contribución de la compra
105,Mamoudzou se esta mayor producida
106,Mamoudzou compromiso de la capa
