,verse,terminacion
0,Puebla el proyecto de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
1,Puebla permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Puebla en el proyecto en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
3,Puebla en el proceso de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
4,Puebla la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
5,Puebla el contrado de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
6,Puebla la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
7,Puebla las procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
8,Puebla de compromiso de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
9,Puebla los modelos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
10,Puebla la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
11,Puebla de la propia de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
12,Puebla ha contral de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
13,Puebla provocado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
14,Puebla el cambio climático en la propia,"[<'pro':ccV>, <'pia':cvV>]"
15,Puebla permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
16,Puebla en la concentración de la compra,"[<'com':cVc>, <'pra':ccV>]"
17,Puebla la propia de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
18,Puebla permitado en la compromitad,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'tad':cVc>]"
19,Puebla mayor parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
20,Puebla por el mar de la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
21,Puebla de carbono en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
22,Puebla permitado en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
23,Puebla la contribución de la compra,"[<'com':cVc>, <'pra':ccV>]"
24,Puebla a los procesos de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
25,Puebla producción de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
26,Puebla medida de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
27,Puebla las problemas de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
28,Puebla propia como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
29,Puebla la concentración de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
30,Puebla la capa de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
31,Puebla el cambio climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
32,Puebla la compra de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
33,Puebla la contrar con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
34,Puebla permitado en las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
35,Puebla permitado en el petróleo,"[<'pe':cV>, <'tró':ccV>, <'le':cV>, <'o':V>]"
36,Puebla en el petróleo y la propia,"[<'pro':ccV>, <'pia':cvV>]"
37,Puebla las emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
38,Puebla carbono y la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
39,Puebla cambio climático está contra,"[<'con':cVc>, <'tra':ccV>]"
40,Puebla producido en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
41,Puebla la concentración de la propia,"[<'pro':ccV>, <'pia':cvV>]"
42,Puebla la compromisa climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
43,Puebla de carbono en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
44,Puebla permitado en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
