,verse,terminacion
0,La Orotava proyecto la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
1,La Orotava aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
2,La Orotava de entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
3,La Orotava los países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
4,La Orotava los s en el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
5,La Orotava la alternción de la salud,"[<'sa':sV>, <'lud':cvc>]"
6,La Orotava nte de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
7,La Orotava amplia de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
8,La Orotava el mismo para la salud,"[<'sa':sV>, <'lud':cvc>]"
9,La Orotava un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
10,La Orotava márido de la carta,"[<'car':cVc>, <'ta':cV>]"
11,La Orotava un siglo xx estos partes,"[<'par':cVc>, <'tes':cVs>]"
12,La Orotava de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
13,La Orotava consumo en la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
14,La Orotava en la segunda cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,La Orotava de la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
16,La Orotava calentamiento mientras,"[<'mien':cvVc>, <'tras':ccVs>]"
17,La Orotava las nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
18,La Orotava la base de la mayor,"[<'ma':cV>, <'yor':cVc>]"
19,La Orotava la mituda en la unfcca,"[<'u':v>, <'nf':cc>, <'cca':ccV>]"
20,La Orotava te de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,La Orotava actual de las cubiertales,"[<'cu':cv>, <'bier':cvVc>, <'ta':cV>, <'les':cVs>]"
22,La Orotava de algunos importantes,"[<'im':vc>, <'por':cVc>, <'tan':cVc>, <'tes':cVs>]"
23,La Orotava ntuad para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
24,La Orotava el aumento del madida,"[<'ma':cV>, <'di':cv>, <'da':cV>]"
25,La Orotava de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
26,La Orotava compensario a la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
27,La Orotava carbona en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
28,La Orotava re en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
29,La Orotava considerable al siglo,"[<'si':sv>, <'glo':ccV>]"
30,La Orotava al siglo xx los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
31,La Orotava lo que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
32,La Orotava especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
33,La Orotava de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
34,La Orotava de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
35,La Orotava los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
36,La Orotava los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,La Orotava calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,La Orotava permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
39,La Orotava de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,La Orotava contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
41,La Orotava de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,La Orotava los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
43,La Orotava timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
44,La Orotava general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
45,La Orotava el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
46,La Orotava se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
47,La Orotava al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
48,La Orotava el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
49,La Orotava de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
50,La Orotava s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,La Orotava n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,La Orotava la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,La Orotava a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
54,La Orotava de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
55,La Orotava por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
56,La Orotava de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
57,La Orotava consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
58,La Orotava de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
59,La Orotava se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
60,La Orotava para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
61,La Orotava del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
62,La Orotava consideración para,"[<'pa':cV>, <'ra':cV>]"
63,La Orotava cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
64,La Orotava podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
65,La Orotava en el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
66,La Orotava las oficinas para,"[<'pa':cV>, <'ra':cV>]"
67,La Orotava ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
68,La Orotava bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
69,La Orotava en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
70,La Orotava de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
71,La Orotava comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
72,La Orotava por consumidor para,"[<'pa':cV>, <'ra':cV>]"
73,La Orotava siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
74,La Orotava los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
75,La Orotava las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
76,La Orotava puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
77,La Orotava concentración del caso,"[<'ca':cV>, <'so':sV>]"
78,La Orotava el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
79,La Orotava el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
80,La Orotava se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
