,endecasílabo
0,Auburn permitado en la atmósfera
1,Auburn esta mayor política
2,Auburn de carbono a la producción
3,Auburn problema de compromiso
4,Auburn modelos de compromiso
5,Auburn esta mayor producida
6,Auburn contribución de la propia
7,Auburn carbono en la concentración
8,Auburn menos de la consecuencia
9,Auburn parte de la concentración
10,Auburn parte de la concentración
11,Auburn mundial de la concentración
12,Auburn contribución de la compra
13,Auburn el problema de reducir
14,Auburn mayor parte de la salud
15,Auburn estado como la propia
16,Auburn marca de la concentración
17,Auburn mayor en la compromisa
18,Auburn climático como el cambio
19,Auburn como el cambio climático
20,Auburn producto en la compromisa
21,Auburn en la salud de la contrar
22,Auburn marco de la concentración
23,Auburn climático en la atmósfera
24,Auburn el cambio climático está
25,Auburn esta esta mayor producción
26,Auburn marca de la concentración
27,Auburn parte de la contra el cambio
28,Auburn política en la producción
29,Auburn climática y el cambio
30,Auburn al menos de la comprensión
31,Auburn carbono en la compromisa
32,Auburn propia de la concentración
33,Auburn contra el cambio climático
34,Auburn el cambio climático esta
35,Auburn estado en la concentración
36,Auburn contra el cambio climático
37,Auburn menos de la compromisa
38,Auburn la compra de compromiso
39,Auburn marco de la concentración
40,Auburn la comprar en la producción
41,Auburn por el contral de la propia
42,Auburn la contrar con la estrategia
43,Auburn permitado de la propia
44,Auburn de la propia climática
45,Auburn para el cambio climático
46,Auburn contra el cambio climático
47,Auburn estado en la consecuencia
48,Auburn la producción de la compra
49,Auburn permitado de la compra
50,Auburn parte de la compromisa
51,Auburn estado su proporciona
52,Auburn la propia de contra el cambio
53,Auburn producirá a la energía
54,Auburn en las contrabulidades
55,Auburn permitado de la propia
56,Auburn de la propia contra el cambio
57,Auburn menos de la concentración
58,Auburn permitado por la propia
59,Auburn a la contra el combustible
60,Auburn parte de la compromisa
61,Auburn e la mayor actividad
62,Auburn contra el cambio climático
63,Auburn contra el cambio climático
64,Auburn menos precipitaciones
65,Auburn permita de la producción
66,Auburn la capa de compromiso
