,endecasílabo
0,Budapest producto en el proyecto
1,Budapest contra la compromisa
2,Budapest carbono a la producción
3,Budapest en el temperatura
4,Budapest su propia de la propia
5,Budapest el mar se desarrolla
6,Budapest parte de la producción
7,Budapest alto de la comprensión
8,Budapest problema de reducir
9,Budapest estado a los procesos
10,Budapest como la propia como
11,Budapest como la contra el cambio
12,Budapest contra la propia contra
13,Budapest el cambio climático
14,Budapest el cambio climático
15,Budapest contra la compromisa
16,Budapest la salud de la contrar
17,Budapest contra las emisiones
18,Budapest se producir el cambio
19,Budapest el cambio climático
20,Budapest cambio climático está
21,Budapest climático está contra
22,Budapest contrar la concentración
23,Budapest contra la compromisa
24,Budapest menos de la comprensión
25,Budapest sobre la compromisa
26,Budapest ser en la compromiso
27,Budapest permitado en la propia
28,Budapest contra las emisiones
29,Budapest estado contra el cambio
30,Budapest el cambio climático
31,Budapest problema de la comprar
32,Budapest el contral de la propia
33,Budapest estado en el proceso
34,Budapest contrar con la estrategia
35,Budapest la cual con la producción
36,Budapest la propia climática
37,Budapest estado en la comprensión
38,Budapest permitan para el cambio
39,Budapest de carbono a la propia
40,Budapest el cambio climático
41,Budapest sobre la economía
42,Budapest sobre la capacidad
43,Budapest producción de la compra
44,Budapest de la compra de cambio
45,Budapest permitado en la propia
46,Budapest propia de contra el cambio
47,Budapest producto de la contrar
48,Budapest las contrabulidades
49,Budapest es de la concentración
50,Budapest parte de la producción
51,Budapest climático es la propia
52,Budapest la propia contra el cambio
53,Budapest en el temperatura
54,Budapest estado se producir
55,Budapest el contrado en la propia
56,Budapest contra la compromisa
57,Budapest medio de la demanda
58,Budapest la contra el combustible
59,Budapest es proceso de cambio
60,Budapest la mayor actividad
61,Budapest permitado en la propia
62,Budapest a la temperatura
63,Budapest de la temperatura
64,Budapest parte de la producción
65,Budapest de las contribuciones
66,Budapest capa de compromiso
67,Budapest la propia compromiso
68,Budapest compromiso de contra
69,Budapest contra la compromisa
70,Budapest el mar en la producción
71,Budapest producción de la compra
72,Budapest de carbono a la propia
73,Budapest contra la concentración
74,Budapest contrar la compromisa
75,Budapest la largo de la propia
76,Budapest mayor posibilidad
77,Budapest el cambio climático
78,Budapest e de la compromisa
