,verse,terminacion
0,Quito en la infermedad energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
1,Quito los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Quito si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Quito estrategia de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
4,Quito los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
5,Quito nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
6,Quito con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Quito dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Quito la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
9,Quito composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
10,Quito márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
11,Quito la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
12,Quito conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
13,Quito un carbono de su política,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'ca':cV>]"
14,Quito el escenario de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
15,Quito la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Quito la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Quito de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Quito su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Quito en el pertido de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
20,Quito atmósfera de la comporación,"[<'com':cVc>, <'po':cV>, <'ra':cV>, <'ción':cvVc>]"
21,Quito gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
22,Quito los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
23,Quito al siglo xx los estados desde,"[<'des':cVs>, <'de':cV>]"
24,Quito de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
25,Quito estado de cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
26,Quito también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
27,Quito los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
28,Quito gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
29,Quito consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Quito es un convenio sobre el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
31,Quito ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
32,Quito de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
33,Quito de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
34,Quito la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
35,Quito a la sociedad de la sonientia,"[<'so':sV>, <'nien':cvVc>, <'tia':cvV>]"
36,Quito de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
37,Quito con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
38,Quito la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
39,Quito la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
40,Quito la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
41,Quito políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
42,Quito con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
43,Quito la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
44,Quito de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
45,Quito de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
46,Quito la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
47,Quito tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
48,Quito en la caleración del carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
49,Quito que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
50,Quito de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
51,Quito el sistema de la organización,"[<'or':Vc>, <'ga':cV>, <'ni':cv>, <'za':cV>, <'ción':cvVc>]"
52,Quito la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
53,Quito de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
54,Quito emisiones de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
55,Quito la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
56,Quito de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
57,Quito centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
58,Quito de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
59,Quito medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
60,Quito bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
61,Quito en el correcionar nuestra parte,"[<'par':cVc>, <'te':cV>]"
62,Quito de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
