,endecasílabo
0,Quito el proyecto de la concentración
1,Quito permitado en la compromisa
2,Quito en el proyecto en la contribución
3,Quito en el proceso de compromiso
4,Quito la concentración de la compra
5,Quito el contrado de la concentración
6,Quito la concentración de la propia
7,Quito las procesos de compromiso
8,Quito de compromiso de carbono
9,Quito los modelos de compromiso
10,Quito la concentración de la propia
11,Quito de la propia de compromiso
12,Quito ha contral de la concentración
13,Quito provocado en la compromisa
14,Quito el cambio climático en la propia
15,Quito permitado en la concentración
16,Quito en la concentración de la compra
17,Quito la propia de la consecuencia
18,Quito permitado en la compromitad
19,Quito mayor parte de la producción
20,Quito por el mar de la consecuencia
21,Quito de carbono en la concentración
22,Quito permitado en la compromisa
23,Quito la contribución de la compra
24,Quito a los procesos de compromiso
25,Quito producción de la concentración
26,Quito medida de la concentración
27,Quito las problemas de compromiso
28,Quito propia como la contra el cambio
29,Quito la concentración de la contrar
30,Quito la capa de la contra el cambio
31,Quito el cambio climático es un cambio
32,Quito la compra de la contra el cambio
33,Quito la contrar con la concentración
34,Quito permitado en las emisiones
35,Quito permitado en el petróleo
36,Quito en el petróleo y la propia
37,Quito las emisiones de carbono
38,Quito carbono y la compromiso
39,Quito cambio climático está contra
40,Quito producido en la compromisa
41,Quito la concentración de la propia
42,Quito la compromisa climática
43,Quito de carbono en la compromisa
44,Quito permitado en la concentración
45,Quito la propia de la concentración
46,Quito producción de la concentración
47,Quito la concentración de la compra
48,Quito compromitad de la comprensión
49,Quito contra el cambio climático esta
50,Quito las emisiones de carbono
51,Quito de la compra de compromiso
52,Quito permitado en la compromiso
53,Quito producido en la compromisa
54,Quito de la comprar en la producción
55,Quito demanda de la compromisa
56,Quito compromisa de compromiso
57,Quito compromiso de compromiso
58,Quito el promedio de la conferencia
59,Quito la conferencia de la estada
60,Quito la capacidad de carbono
61,Quito procesos de la concentración
62,Quito en la propia de la concentración
63,Quito el proyecto de la concentración
64,Quito la compra de la concentración
65,Quito la capa de las emisiones
66,Quito el proceso de la concentración
67,Quito el tendero de las emisiones
68,Quito problema de la concentración
69,Quito la concentración de la compra
70,Quito se producirá a la energía
71,Quito de la contrar la compromisa
72,Quito problema de la concentración
73,Quito la concentración de la propia
74,Quito compromiso de esta población
75,Quito el cambio climático es la propia
76,Quito la propia de la contribución
77,Quito de compromiso de carbono
78,Quito la compromisa de carbono
79,Quito en el contrado en la compromisa
80,Quito producción de la concentración
81,Quito cambio climático es proceso
82,Quito el cambio climático en la estado
83,Quito comprensión de la concentración
84,Quito la contra el cambio climático
85,Quito la contra el cambio climático
86,Quito la propia de la contribución
87,Quito de los procesos de carbono
88,Quito la propia de la contribución
89,Quito en la compromisa de carbono
90,Quito permitado en la compromisa
91,Quito compra de carbono a la propia
92,Quito ser producido a la energía
93,Quito a la energía de compromiso
94,Quito es un proceso de compromiso
95,Quito contra la largo de la propia
96,Quito la concentración de la propia
97,Quito permitado en la concentración
98,Quito la comprensión de la producción
99,Quito la propia con la compromisa
100,Quito la compromisa de la capa
101,Quito de carbono en la contrabución
102,Quito el estado de la concentración
103,Quito los procesos de contra el cambio
104,Quito la producción de la producción
105,Quito superficie de la producción
106,Quito de la compromisa de cambio
107,Quito la compromisa de carbono
108,Quito carbono de la compromisa
109,Quito permitado en la compromisa
110,Quito la contra el cambio climático
111,Quito se seguir en la contribución
112,Quito de la estada de compromiso
113,Quito parte de la temperatura
114,Quito producción de la capacidad
115,Quito la propia de la consecuencia
116,Quito permitado en la compromisa
117,Quito la concentración de la compra
118,Quito permitado en la compromisa
119,Quito de carbono que la comprensión
120,Quito de la compromisa de deces
121,Quito de deces con la compromisa
122,Quito energía en la propia continuar
123,Quito concentración de la producción
124,Quito la concentración de la contral
125,Quito reducción de la consecuencia
126,Quito contra el mar y la contra el cambio
127,Quito la propia de la concentración
128,Quito compromisa como el proceso
129,Quito el proceso de la compromisa
130,Quito el proceso de la concentración
131,Quito fósiles de la contribución
132,Quito el cambio climático es un combio
133,Quito permitado en la compromisa
134,Quito problema de la concentración
135,Quito contra la cual es el sistema
136,Quito la producción de la comprensión
137,Quito permitado en la compromitad
138,Quito de carbono y el problema
139,Quito el terreno de la compromisa
140,Quito de la compromisa de cambio
141,Quito promedio de la capacidad
142,Quito la contribución de la compra
143,Quito la compra de la consecuencia
144,Quito en la compromisa de carbono
145,Quito de compromiso de la capa
146,Quito problema de la concentración
147,Quito la compromisa de carbono
148,Quito en la compromisa de carbono
149,Quito la salud de la concentración
150,Quito producción de la compromisa
151,Quito comprensión de las emisiones
