,verse,terminacion
0,Tianjin ir aumento de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
1,Tianjin los países o la alteración,"[<'al':Vc>, <'te':cV>, <'ra':cV>, <'ción':cvVc>]"
2,Tianjin si debería la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
3,Tianjin los países de nuestro parte,"[<'par':cVc>, <'te':cV>]"
4,Tianjin nuestro parte de las especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
5,Tianjin en los eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
6,Tianjin con partes de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
7,Tianjin dicional de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
8,Tianjin e las partes de la biosfera,"[<'bios':cvVs>, <'fe':cV>, <'ra':cV>]"
9,Tianjin la temperatura en los palas,"[<'pa':cV>, <'las':cVs>]"
10,Tianjin composiciones de la alternción,"[<'al':Vc>, <'ter':cVc>, <'nción':ccvVc>]"
11,Tianjin en un forzamiento márido,"[<'má':cV>, <'ri':cv>, <'do':cV>]"
12,Tianjin márido de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Tianjin la temperatura es un siglo,"[<'si':sv>, <'glo':ccV>]"
14,Tianjin conterir la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Tianjin la contribución del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
16,Tianjin la base de la mayor parte,"[<'par':cVc>, <'te':cV>]"
17,Tianjin de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
18,Tianjin su mara de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
19,Tianjin gustos de la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
20,Tianjin los países de los patrones,"[<'pa':cV>, <'tro':ccV>, <'nes':cVs>]"
21,Tianjin de los metos de la ingenida,"[<'in':vc>, <'ge':cV>, <'ni':cv>, <'da':cV>]"
22,Tianjin el especie de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
23,Tianjin también en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
24,Tianjin los correstos de alternaciones,"[<'al':Vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
25,Tianjin gue para la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
26,Tianjin consecuencia y los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
27,Tianjin ricado de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
28,Tianjin de la conferencia se pueden,"[<'pue':cvV>, <'den':cVc>]"
29,Tianjin de la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
30,Tianjin la esta alla y la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
31,Tianjin de la sonientia con el actual,"[<'ac':Vc>, <'tual':cvVc>]"
32,Tianjin en la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
33,Tianjin con la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
34,Tianjin en los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
35,Tianjin estar general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
36,Tianjin la solidad de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
37,Tianjin ir el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Tianjin la energía no en los dectriales,"[<'dec':cVc>, <'tria':ccvV>, <'les':cVs>]"
39,Tianjin la concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
40,Tianjin umbre al calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
41,Tianjin actividades políticos,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cos':cVs>]"
42,Tianjin políticos definitivas,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ti':cv>, <'vas':cVs>]"
43,Tianjin con el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
44,Tianjin la de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
45,Tianjin en la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
46,Tianjin de los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
47,Tianjin ente de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
48,Tianjin ente a la seguridad entre,"[<'en':Vc>, <'tre':ccV>]"
49,Tianjin de su procisa de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
50,Tianjin la población de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
51,Tianjin tendrámente en la caleración,"[<'ca':cV>, <'le':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Tianjin que se pode para las partes,"[<'par':cVc>, <'tes':cVs>]"
53,Tianjin en la cauta de las segundas,"[<'se':sV>, <'gun':cvc>, <'das':cVs>]"
54,Tianjin de calidad y el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
55,Tianjin la mayoría de la forma,"[<'for':cVc>, <'ma':cV>]"
56,Tianjin de la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
57,Tianjin la emisión de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
58,Tianjin aumento del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
59,Tianjin de las palieras de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
60,Tianjin energética en el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
61,Tianjin centir a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
62,Tianjin de la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
63,Tianjin medio ambiente la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
64,Tianjin bien en el correcionar nuestra,"[<'nues':cvVs>, <'tra':ccV>]"
65,Tianjin de los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
66,Tianjin continuación de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
67,Tianjin la población de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
68,Tianjin por consumidor para estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
69,Tianjin de la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
70,Tianjin las decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
71,Tianjin modelo actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
72,Tianjin esta el mundo con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
73,Tianjin en el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
74,Tianjin de consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
75,Tianjin la concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
76,Tianjin funda se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
77,Tianjin como un problema como el siglo,"[<'si':sv>, <'glo':ccV>]"
78,Tianjin registrar como consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
79,Tianjin como consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
80,Tianjin en la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
81,Tianjin o que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
82,Tianjin contribuyen a los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
83,Tianjin primer calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
84,Tianjin las inversiones en el caso,"[<'ca':cV>, <'so':sV>]"
85,Tianjin de los efectos finalistas,"[<'fi':cv>, <'na':cV>, <'lis':cvs>, <'tas':cVs>]"
86,Tianjin contribución sobre el carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
87,Tianjin sobre el carbono y las partes,"[<'par':cVc>, <'tes':cVs>]"
88,Tianjin de la previsión del acesto,"[<'a':V>, <'ces':cVs>, <'to':cV>]"
89,Tianjin del acesto de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
90,Tianjin el proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
91,Tianjin los países de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
92,Tianjin de la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
93,Tianjin mente de la población están,"[<'es':Vs>, <'tán':cVc>]"
94,Tianjin la sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
95,Tianjin la población de la información,"[<'in':vc>, <'for':cVc>, <'ma':cV>, <'ción':cvVc>]"
96,Tianjin previsión de los medios de este,"[<'es':Vs>, <'te':cV>]"
97,Tianjin del gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Tianjin por la buena contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
99,Tianjin los países de la eficiencia,"[<'e':V>, <'fi':cv>, <'cien':cvVc>, <'cia':cvV>]"
100,Tianjin la combustión de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
101,Tianjin puedo estar la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
