,endecasílabo
0,Caracas del proyecto la actividad
1,Caracas aumento de los países
2,Caracas países de nuestro parte
3,Caracas los eficientes con partes
4,Caracas partes de la economía
5,Caracas de los s en el carbono
6,Caracas para marcio a la presencia
7,Caracas contonce más el peligro
8,Caracas las partes de la biosfera
9,Caracas de la biosfera de precios
10,Caracas de la alternción de la salud
11,Caracas sa amplia de la concentración
12,Caracas a el mismo para la salud
13,Caracas un forzamiento márido
14,Caracas ndia de las concentraciones
15,Caracas el consumo en la segunda
16,Caracas el calentamiento mientras
17,Caracas contribución del proceso
18,Caracas guardo estado a la subida
19,Caracas a la base de la mayor
20,Caracas a la mituda en la unfcca
21,Caracas la actual de las cubiertales
22,Caracas es de algunos importantes
23,Caracas el aumento del madida
24,Caracas diración de los países
25,Caracas n el que debe el mercado
26,Caracas me considerable al siglo
27,Caracas al siglo xx los estados
28,Caracas los metos de la ingenida
29,Caracas se desalian el especie
30,Caracas especie de los efectos
31,Caracas ir el estado de cumbre
32,Caracas correstos de alternaciones
33,Caracas para la temperatura
34,Caracas y los países de efectos
35,Caracas la conferencia se pueden
36,Caracas de los periodos de calor
37,Caracas de calor de los países
38,Caracas la tierra por un consenso
39,Caracas contribución en la esta alla
40,Caracas salia del calentamiento
41,Caracas que los neoliberales
42,Caracas la aperación de la centra
43,Caracas pertinente con la reda
44,Caracas la reda de la cantidad
45,Caracas de la cantidad de tiempo
46,Caracas los procesos de la inversión
47,Caracas el amor con los países
48,Caracas e se se puede ser tener
49,Caracas amor para que se poner
50,Caracas el consumo de un recurso
51,Caracas de la oriente climática
52,Caracas la temperatura medio
53,Caracas medio albiente con su fecha
54,Caracas los combustibles fósiles
55,Caracas por el paso de la guerra
56,Caracas escala de la población
57,Caracas la forma de casa informe
58,Caracas el consumo de emisiones
59,Caracas r para mayor aumento
60,Caracas se podría energética
61,Caracas y las oficinas para
62,Caracas marcha de la mayoría
63,Caracas la mayoría del control
64,Caracas con bien en el correcionar
65,Caracas o de los comparaciones
66,Caracas los comparaciones de esta
67,Caracas a por consumidor para
68,Caracas el siglo xx que los partes
69,Caracas de las pautas de emisiones
70,Caracas utica de la pertida
71,Caracas la pertida de la tierra
72,Caracas decientes energéticos
73,Caracas se puede ser concentración
74,Caracas ser concentración del caso
