,verse,terminacion
0,Craigieburn producto en el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
1,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
2,Craigieburn carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
3,Craigieburn en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
4,Craigieburn su propia de la propia,"[<'pro':ccV>, <'pia':cvV>]"
5,Craigieburn el mar se desarrolla,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'lla':ccV>]"
6,Craigieburn parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
7,Craigieburn alto de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
8,Craigieburn problema de reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
9,Craigieburn estado a los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
10,Craigieburn como la propia como,"[<'co':cV>, <'mo':cV>]"
11,Craigieburn como la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
12,Craigieburn contra la propia contra,"[<'con':cVc>, <'tra':ccV>]"
13,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
14,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
15,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
16,Craigieburn la salud de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
17,Craigieburn contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
18,Craigieburn se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
19,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
20,Craigieburn cambio climático está,"[<'es':Vs>, <'tá':cV>]"
21,Craigieburn climático está contra,"[<'con':cVc>, <'tra':ccV>]"
22,Craigieburn contrar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
23,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
24,Craigieburn menos de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
25,Craigieburn sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
26,Craigieburn ser en la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
27,Craigieburn permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
28,Craigieburn contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
29,Craigieburn estado contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
30,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
31,Craigieburn problema de la comprar,"[<'com':cVc>, <'prar':ccVc>]"
32,Craigieburn el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
33,Craigieburn estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
34,Craigieburn contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
35,Craigieburn la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
36,Craigieburn la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
37,Craigieburn estado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
38,Craigieburn permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
39,Craigieburn de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
40,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
41,Craigieburn sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
42,Craigieburn sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
43,Craigieburn producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
44,Craigieburn de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
45,Craigieburn permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Craigieburn propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Craigieburn producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
48,Craigieburn las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
49,Craigieburn es de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
50,Craigieburn parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
51,Craigieburn climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Craigieburn la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
53,Craigieburn en el temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
54,Craigieburn estado se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
55,Craigieburn el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
56,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
57,Craigieburn medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
58,Craigieburn la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
59,Craigieburn es proceso de cambio,"[<'cam':cVc>, <'bio':cvV>]"
60,Craigieburn la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
61,Craigieburn permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
62,Craigieburn a la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
63,Craigieburn de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
64,Craigieburn parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
65,Craigieburn de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
66,Craigieburn capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
67,Craigieburn la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
68,Craigieburn compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
69,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
70,Craigieburn el mar en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
71,Craigieburn producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
72,Craigieburn de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Craigieburn contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Craigieburn contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
75,Craigieburn la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
76,Craigieburn mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
77,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
78,Craigieburn e de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
79,Craigieburn estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
80,Craigieburn promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
81,Craigieburn de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
82,Craigieburn ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
83,Craigieburn climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
84,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
85,Craigieburn contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
86,Craigieburn esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
87,Craigieburn producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
88,Craigieburn la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
89,Craigieburn e el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
90,Craigieburn la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
91,Craigieburn la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
92,Craigieburn mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
93,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
94,Craigieburn el mar de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,Craigieburn propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
96,Craigieburn esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,Craigieburn esta contra el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
98,Craigieburn de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
99,Craigieburn estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
100,Craigieburn de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
101,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,Craigieburn cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
103,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Craigieburn de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
105,Craigieburn estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
106,Craigieburn permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
107,Craigieburn contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
108,Craigieburn estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
109,Craigieburn la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
110,Craigieburn estado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
111,Craigieburn menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
112,Craigieburn permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
113,Craigieburn la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
114,Craigieburn compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
115,Craigieburn de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
116,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
117,Craigieburn contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
118,Craigieburn marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
119,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Craigieburn esta posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
121,Craigieburn desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
122,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
123,Craigieburn esta mayor el cambio,"[<'cam':cVc>, <'bio':cvV>]"
124,Craigieburn mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
125,Craigieburn compromiso de todo,"[<'to':cV>, <'do':cV>]"
126,Craigieburn todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
127,Craigieburn de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Craigieburn comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
129,Craigieburn producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
130,Craigieburn a por la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
131,Craigieburn estado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
132,Craigieburn estado sin embargo,"[<'em':Vc>, <'bar':cVc>, <'go':cV>]"
133,Craigieburn embargo se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
134,Craigieburn compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
135,Craigieburn parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
136,Craigieburn contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
137,Craigieburn climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
138,Craigieburn en todo la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
139,Craigieburn producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
140,Craigieburn de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
141,Craigieburn estamos en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
142,Craigieburn contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
143,Craigieburn la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
144,Craigieburn el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
145,Craigieburn estado a el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
