,endecasílabo
0,Craigieburn producto en el proyecto
1,Craigieburn contra la compromisa
2,Craigieburn carbono a la producción
3,Craigieburn en el temperatura
4,Craigieburn su propia de la propia
5,Craigieburn el mar se desarrolla
6,Craigieburn parte de la producción
7,Craigieburn alto de la comprensión
8,Craigieburn problema de reducir
9,Craigieburn estado a los procesos
10,Craigieburn como la propia como
11,Craigieburn como la contra el cambio
12,Craigieburn contra la propia contra
13,Craigieburn el cambio climático
14,Craigieburn el cambio climático
15,Craigieburn contra la compromisa
16,Craigieburn la salud de la contrar
17,Craigieburn contra las emisiones
18,Craigieburn se producir el cambio
19,Craigieburn el cambio climático
20,Craigieburn cambio climático está
21,Craigieburn climático está contra
22,Craigieburn contrar la concentración
23,Craigieburn contra la compromisa
24,Craigieburn menos de la comprensión
25,Craigieburn sobre la compromisa
26,Craigieburn ser en la compromiso
27,Craigieburn permitado en la propia
28,Craigieburn contra las emisiones
29,Craigieburn estado contra el cambio
30,Craigieburn el cambio climático
31,Craigieburn problema de la comprar
32,Craigieburn el contral de la propia
33,Craigieburn estado en el proceso
34,Craigieburn contrar con la estrategia
35,Craigieburn la cual con la producción
36,Craigieburn la propia climática
37,Craigieburn estado en la comprensión
38,Craigieburn permitan para el cambio
39,Craigieburn de carbono a la propia
40,Craigieburn el cambio climático
41,Craigieburn sobre la economía
42,Craigieburn sobre la capacidad
43,Craigieburn producción de la compra
44,Craigieburn de la compra de cambio
45,Craigieburn permitado en la propia
46,Craigieburn propia de contra el cambio
47,Craigieburn producto de la contrar
48,Craigieburn las contrabulidades
49,Craigieburn es de la concentración
50,Craigieburn parte de la producción
51,Craigieburn climático es la propia
52,Craigieburn la propia contra el cambio
53,Craigieburn en el temperatura
54,Craigieburn estado se producir
55,Craigieburn el contrado en la propia
56,Craigieburn contra la compromisa
57,Craigieburn medio de la demanda
58,Craigieburn la contra el combustible
59,Craigieburn es proceso de cambio
60,Craigieburn la mayor actividad
61,Craigieburn permitado en la propia
62,Craigieburn a la temperatura
63,Craigieburn de la temperatura
64,Craigieburn parte de la producción
65,Craigieburn de las contribuciones
66,Craigieburn capa de compromiso
67,Craigieburn la propia compromiso
68,Craigieburn compromiso de contra
69,Craigieburn contra la compromisa
70,Craigieburn el mar en la producción
71,Craigieburn producción de la compra
72,Craigieburn de carbono a la propia
73,Craigieburn contra la concentración
74,Craigieburn contrar la compromisa
75,Craigieburn la largo de la propia
76,Craigieburn mayor posibilidad
77,Craigieburn el cambio climático
78,Craigieburn e de la compromisa
79,Craigieburn estado a la producción
80,Craigieburn promedio de la compra
81,Craigieburn de la temperatura
82,Craigieburn ser de la concentración
83,Craigieburn climático es un cambio
84,Craigieburn contra la compromisa
85,Craigieburn contrado de carbono
