,verse,terminacion
0,Guadalajara ### load libraries,"[<'li':cv>, <'bra':ccV>, <'ries':cvVs>]"
1,Guadalajara la recursosidad,"[<'re':cV>, <'cur':cvc>, <'so':sV>, <'si':sv>, <'dad':cVc>]"
2,Guadalajara de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
3,Guadalajara de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
4,Guadalajara entre el parto del mismo,"[<'mis':cvs>, <'mo':cV>]"
5,Guadalajara países de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
6,Guadalajara contigo en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
7,Guadalajara eficientes con partes,"[<'par':cVc>, <'tes':cVs>]"
8,Guadalajara de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
9,Guadalajara marcio a la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
10,Guadalajara los composiciones,"[<'com':cVc>, <'po':cV>, <'si':sv>, <'cio':cvV>, <'nes':cVs>]"
11,Guadalajara de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
12,Guadalajara de la carta de esta,"[<'es':Vs>, <'ta':cV>]"
13,Guadalajara es un siglo xx estos,"[<'es':Vs>, <'tos':cVs>]"
14,Guadalajara la desempleación,"[<'de':cV>, <'sem':sVc>, <'ple':ccV>, <'a':V>, <'ción':cvVc>]"
15,Guadalajara s de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
16,Guadalajara de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
17,Guadalajara la función de carbón,"[<'car':cVc>, <'bón':cVc>]"
18,Guadalajara nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
19,Guadalajara estado a la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
20,Guadalajara de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
21,Guadalajara para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
22,Guadalajara gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Guadalajara la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Guadalajara de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Guadalajara la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Guadalajara la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Guadalajara en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Guadalajara el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Guadalajara que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Guadalajara el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Guadalajara cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Guadalajara en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Guadalajara s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Guadalajara es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Guadalajara de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Guadalajara medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Guadalajara la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Guadalajara del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Guadalajara la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Guadalajara de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Guadalajara de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Guadalajara los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Guadalajara para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Guadalajara la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Guadalajara albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Guadalajara de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
47,Guadalajara de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
48,Guadalajara las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
49,Guadalajara lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
50,Guadalajara el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
